"cluster_code","province","division","district","hh02","n_children","elig_tcv","elig_polio","n_hh"
"700","Khyber PakhtunKhwa","DI Khan","DI Khan",171,1,1,1,6
"700","Khyber PakhtunKhwa","DI Khan","DI Khan",208,2,2,1,6
"701","Khyber PakhtunKhwa","DI Khan","DI Khan",1,3,3,0,6
"701","Khyber PakhtunKhwa","DI Khan","DI Khan",24,1,1,1,6
"701","Khyber PakhtunKhwa","DI Khan","DI Khan",47,4,3,1,6
"701","Khyber PakhtunKhwa","DI Khan","DI Khan",70,3,3,0,6
"701","Khyber PakhtunKhwa","DI Khan","DI Khan",93,2,2,1,6
"701","Khyber PakhtunKhwa","DI Khan","DI Khan",116,2,2,1,6
"702","Khyber PakhtunKhwa","DI Khan","DI Khan",24,2,2,0,6
"702","Khyber PakhtunKhwa","DI Khan","DI Khan",36,2,2,0,6
"702","Khyber PakhtunKhwa","DI Khan","DI Khan",48,1,1,1,6
"702","Khyber PakhtunKhwa","DI Khan","DI Khan",60,2,2,0,6
"702","Khyber PakhtunKhwa","DI Khan","DI Khan",72,1,1,0,6
"703","Khyber PakhtunKhwa","DI Khan","DI Khan",3,3,3,0,6
"703","Khyber PakhtunKhwa","DI Khan","DI Khan",17,2,2,1,6
"703","Khyber PakhtunKhwa","DI Khan","DI Khan",31,1,1,1,6
"703","Khyber PakhtunKhwa","DI Khan","DI Khan",45,5,5,1,6
"703","Khyber PakhtunKhwa","DI Khan","DI Khan",59,3,3,3,6
"703","Khyber PakhtunKhwa","DI Khan","DI Khan",73,2,2,2,6
"704","Khyber PakhtunKhwa","DI Khan","DI Khan",5,4,4,1,6
"704","Khyber PakhtunKhwa","DI Khan","DI Khan",17,2,2,2,6
"704","Khyber PakhtunKhwa","DI Khan","DI Khan",29,2,2,2,6
"704","Khyber PakhtunKhwa","DI Khan","DI Khan",41,3,3,1,6
"704","Khyber PakhtunKhwa","DI Khan","DI Khan",65,2,2,2,6
"705","Khyber PakhtunKhwa","DI Khan","DI Khan",19,2,2,0,6
"705","Khyber PakhtunKhwa","DI Khan","DI Khan",38,1,1,0,6
"705","Khyber PakhtunKhwa","DI Khan","DI Khan",57,1,1,1,6
"705","Khyber PakhtunKhwa","DI Khan","DI Khan",76,2,2,1,6
"705","Khyber PakhtunKhwa","DI Khan","DI Khan",95,3,3,1,6
"705","Khyber PakhtunKhwa","DI Khan","DI Khan",114,1,1,1,6
"706","Khyber PakhtunKhwa","DI Khan","DI Khan",21,1,1,0,6
"706","Khyber PakhtunKhwa","DI Khan","DI Khan",45,2,2,0,6
"706","Khyber PakhtunKhwa","DI Khan","DI Khan",69,1,1,0,6
"706","Khyber PakhtunKhwa","DI Khan","DI Khan",93,1,1,0,6
"706","Khyber PakhtunKhwa","DI Khan","DI Khan",117,2,2,0,6
"706","Khyber PakhtunKhwa","DI Khan","DI Khan",141,1,1,0,6
"707","Khyber PakhtunKhwa","DI Khan","DI Khan",17,2,2,0,6
"707","Khyber PakhtunKhwa","DI Khan","DI Khan",34,3,3,0,6
"707","Khyber PakhtunKhwa","DI Khan","DI Khan",51,4,4,1,6
"707","Khyber PakhtunKhwa","DI Khan","DI Khan",68,3,3,0,6
"707","Khyber PakhtunKhwa","DI Khan","DI Khan",85,1,1,1,6
"707","Khyber PakhtunKhwa","DI Khan","DI Khan",102,2,2,1,6
"708","Khyber PakhtunKhwa","DI Khan","DI Khan",22,3,3,2,6
"708","Khyber PakhtunKhwa","DI Khan","DI Khan",45,1,1,1,6
"708","Khyber PakhtunKhwa","DI Khan","DI Khan",68,1,1,1,6
"708","Khyber PakhtunKhwa","DI Khan","DI Khan",91,3,3,1,6
"708","Khyber PakhtunKhwa","DI Khan","DI Khan",114,1,1,1,6
"708","Khyber PakhtunKhwa","DI Khan","DI Khan",137,1,1,1,6
"709","Khyber PakhtunKhwa","DI Khan","DI Khan",1,3,3,0,5
"709","Khyber PakhtunKhwa","DI Khan","DI Khan",28,2,2,0,5
"709","Khyber PakhtunKhwa","DI Khan","DI Khan",55,4,4,2,5
"709","Khyber PakhtunKhwa","DI Khan","DI Khan",82,1,1,1,5
"709","Khyber PakhtunKhwa","DI Khan","DI Khan",109,1,1,1,5
"71","AJK","Muzaffarabad","Muzaffarabad",1,1,1,1,6
"71","AJK","Muzaffarabad","Muzaffarabad",2,3,3,1,6
"71","AJK","Muzaffarabad","Muzaffarabad",3,1,1,0,6
"71","AJK","Muzaffarabad","Muzaffarabad",4,2,2,2,6
"71","AJK","Muzaffarabad","Muzaffarabad",5,5,5,2,6
"71","AJK","Muzaffarabad","Muzaffarabad",6,4,4,0,6
"710","Khyber PakhtunKhwa","DI Khan","DI Khan",24,3,3,0,6
"710","Khyber PakhtunKhwa","DI Khan","DI Khan",48,3,3,0,6
"710","Khyber PakhtunKhwa","DI Khan","DI Khan",72,4,4,2,6
"710","Khyber PakhtunKhwa","DI Khan","DI Khan",96,2,2,0,6
"710","Khyber PakhtunKhwa","DI Khan","DI Khan",120,1,1,0,6
"710","Khyber PakhtunKhwa","DI Khan","DI Khan",144,2,2,2,6
"711","Khyber PakhtunKhwa","DI Khan","DI Khan",6,3,3,1,6
"711","Khyber PakhtunKhwa","DI Khan","DI Khan",31,2,2,2,6
"711","Khyber PakhtunKhwa","DI Khan","DI Khan",56,3,3,0,6
"711","Khyber PakhtunKhwa","DI Khan","DI Khan",81,1,1,1,6
"711","Khyber PakhtunKhwa","DI Khan","DI Khan",106,3,3,0,6
"711","Khyber PakhtunKhwa","DI Khan","DI Khan",131,2,2,2,6
"712","Khyber PakhtunKhwa","DI Khan","DI Khan",8,3,3,0,6
"712","Khyber PakhtunKhwa","DI Khan","DI Khan",31,2,2,0,6
"712","Khyber PakhtunKhwa","DI Khan","DI Khan",54,2,2,1,6
"712","Khyber PakhtunKhwa","DI Khan","DI Khan",77,1,1,1,6
"712","Khyber PakhtunKhwa","DI Khan","DI Khan",100,2,2,0,6
"712","Khyber PakhtunKhwa","DI Khan","DI Khan",123,2,2,1,6
"714","Khyber PakhtunKhwa","DI Khan","DI Khan",12,2,2,0,6
"714","Khyber PakhtunKhwa","DI Khan","DI Khan",24,2,2,0,6
"714","Khyber PakhtunKhwa","DI Khan","DI Khan",36,1,1,0,6
"714","Khyber PakhtunKhwa","DI Khan","DI Khan",48,2,2,0,6
"714","Khyber PakhtunKhwa","DI Khan","DI Khan",60,4,4,1,6
"714","Khyber PakhtunKhwa","DI Khan","DI Khan",72,3,3,0,6
"715","Khyber PakhtunKhwa","DI Khan","DI Khan",13,4,4,2,6
"715","Khyber PakhtunKhwa","DI Khan","DI Khan",25,4,4,1,6
"715","Khyber PakhtunKhwa","DI Khan","DI Khan",49,3,3,1,6
"716","Khyber PakhtunKhwa","DI Khan","Tank",14,3,3,0,6
"716","Khyber PakhtunKhwa","DI Khan","Tank",56,4,4,0,6
"716","Khyber PakhtunKhwa","DI Khan","Tank",141,6,5,3,6
"716","Khyber PakhtunKhwa","DI Khan","Tank",182,1,1,0,6
"716","Khyber PakhtunKhwa","DI Khan","Tank",197,9,9,3,6
"716","Khyber PakhtunKhwa","DI Khan","Tank",224,2,2,0,6
"717","Khyber PakhtunKhwa","DI Khan","Tank",18,2,2,0,6
"717","Khyber PakhtunKhwa","DI Khan","Tank",44,7,6,2,6
"717","Khyber PakhtunKhwa","DI Khan","Tank",70,1,1,1,6
"717","Khyber PakhtunKhwa","DI Khan","Tank",123,4,3,1,6
"717","Khyber PakhtunKhwa","DI Khan","Tank",149,1,1,0,6
"718","Khyber PakhtunKhwa","DI Khan","Tank",1,3,3,0,6
"718","Khyber PakhtunKhwa","DI Khan","Tank",28,1,1,0,6
"718","Khyber PakhtunKhwa","DI Khan","Tank",55,3,2,2,6
"718","Khyber PakhtunKhwa","DI Khan","Tank",82,3,3,1,6
"718","Khyber PakhtunKhwa","DI Khan","Tank",109,6,6,1,6
"718","Khyber PakhtunKhwa","DI Khan","Tank",136,6,6,2,6
"719","Khyber PakhtunKhwa","DI Khan","Tank",17,3,3,2,6
"719","Khyber PakhtunKhwa","DI Khan","Tank",47,16,16,3,6
"719","Khyber PakhtunKhwa","DI Khan","Tank",77,4,4,0,6
"719","Khyber PakhtunKhwa","DI Khan","Tank",107,2,2,1,6
"719","Khyber PakhtunKhwa","DI Khan","Tank",137,5,5,1,6
"72","AJK","Muzaffarabad","Muzaffarabad",1,3,3,1,6
"72","AJK","Muzaffarabad","Muzaffarabad",2,2,2,0,6
"72","AJK","Muzaffarabad","Muzaffarabad",3,2,1,2,6
"72","AJK","Muzaffarabad","Muzaffarabad",5,1,1,0,6
"720","Khyber PakhtunKhwa","DI Khan","Tank",11,4,4,1,6
"720","Khyber PakhtunKhwa","DI Khan","Tank",41,5,5,2,6
"720","Khyber PakhtunKhwa","DI Khan","Tank",72,11,11,1,6
"720","Khyber PakhtunKhwa","DI Khan","Tank",131,2,2,1,6
"726","Khyber PakhtunKhwa","Hazara","Abbottabad",21,2,2,1,4
"726","Khyber PakhtunKhwa","Hazara","Abbottabad",34,1,0,1,4
"726","Khyber PakhtunKhwa","Hazara","Abbottabad",47,2,2,0,4
"726","Khyber PakhtunKhwa","Hazara","Abbottabad",73,3,3,2,4
"727","Khyber PakhtunKhwa","Hazara","Abbottabad",1,3,3,1,5
"727","Khyber PakhtunKhwa","Hazara","Abbottabad",53,2,2,1,5
"727","Khyber PakhtunKhwa","Hazara","Abbottabad",66,1,1,0,5
"728","Khyber PakhtunKhwa","Hazara","Abbottabad",21,1,1,1,6
"728","Khyber PakhtunKhwa","Hazara","Abbottabad",34,4,4,1,6
"728","Khyber PakhtunKhwa","Hazara","Abbottabad",47,3,3,1,6
"728","Khyber PakhtunKhwa","Hazara","Abbottabad",60,3,3,3,6
"728","Khyber PakhtunKhwa","Hazara","Abbottabad",73,4,4,0,6
"729","Khyber PakhtunKhwa","Hazara","Abbottabad",14,3,3,1,6
"729","Khyber PakhtunKhwa","Hazara","Abbottabad",29,1,1,1,6
"729","Khyber PakhtunKhwa","Hazara","Abbottabad",44,4,4,2,6
"729","Khyber PakhtunKhwa","Hazara","Abbottabad",56,4,4,2,6
"729","Khyber PakhtunKhwa","Hazara","Abbottabad",89,2,2,0,6
"73","AJK","Muzaffarabad","Muzaffarabad",1,4,4,0,5
"73","AJK","Muzaffarabad","Muzaffarabad",3,4,4,1,5
"73","AJK","Muzaffarabad","Muzaffarabad",4,2,2,2,5
"73","AJK","Muzaffarabad","Muzaffarabad",5,4,4,1,5
"73","AJK","Muzaffarabad","Muzaffarabad",6,2,2,1,5
"730","Khyber PakhtunKhwa","Hazara","Abbottabad",11,1,1,0,6
"730","Khyber PakhtunKhwa","Hazara","Abbottabad",25,2,2,2,6
"730","Khyber PakhtunKhwa","Hazara","Abbottabad",39,1,1,1,6
"730","Khyber PakhtunKhwa","Hazara","Abbottabad",53,2,2,1,6
"730","Khyber PakhtunKhwa","Hazara","Abbottabad",67,3,3,0,6
"730","Khyber PakhtunKhwa","Hazara","Abbottabad",81,1,1,0,6
"731","Khyber PakhtunKhwa","Hazara","Abbottabad",28,1,0,1,5
"731","Khyber PakhtunKhwa","Hazara","Abbottabad",42,5,5,1,5
"731","Khyber PakhtunKhwa","Hazara","Abbottabad",56,2,2,2,5
"732","Khyber PakhtunKhwa","Hazara","Abbottabad",5,5,5,2,6
"732","Khyber PakhtunKhwa","Hazara","Abbottabad",20,2,2,2,6
"732","Khyber PakhtunKhwa","Hazara","Abbottabad",56,2,2,1,6
"732","Khyber PakhtunKhwa","Hazara","Abbottabad",65,1,1,0,6
"732","Khyber PakhtunKhwa","Hazara","Abbottabad",88,5,5,1,6
"733","Khyber PakhtunKhwa","Hazara","Abbottabad",10,4,4,2,6
"733","Khyber PakhtunKhwa","Hazara","Abbottabad",31,1,1,0,6
"733","Khyber PakhtunKhwa","Hazara","Abbottabad",52,2,2,0,6
"733","Khyber PakhtunKhwa","Hazara","Abbottabad",73,1,1,0,6
"733","Khyber PakhtunKhwa","Hazara","Abbottabad",94,2,2,2,6
"733","Khyber PakhtunKhwa","Hazara","Abbottabad",115,3,3,0,6
"734","Khyber PakhtunKhwa","Hazara","Abbottabad",5,3,3,0,5
"734","Khyber PakhtunKhwa","Hazara","Abbottabad",42,4,4,0,5
"734","Khyber PakhtunKhwa","Hazara","Abbottabad",116,1,1,0,5
"734","Khyber PakhtunKhwa","Hazara","Abbottabad",153,2,2,0,5
"734","Khyber PakhtunKhwa","Hazara","Abbottabad",190,1,1,1,5
"735","Khyber PakhtunKhwa","Hazara","Abbottabad",4,2,2,2,6
"735","Khyber PakhtunKhwa","Hazara","Abbottabad",22,3,3,0,6
"735","Khyber PakhtunKhwa","Hazara","Abbottabad",40,2,1,1,6
"735","Khyber PakhtunKhwa","Hazara","Abbottabad",58,1,1,0,6
"735","Khyber PakhtunKhwa","Hazara","Abbottabad",76,1,1,1,6
"735","Khyber PakhtunKhwa","Hazara","Abbottabad",94,1,1,1,6
"736","Khyber PakhtunKhwa","Hazara","Abbottabad",13,3,3,1,6
"736","Khyber PakhtunKhwa","Hazara","Abbottabad",28,2,2,0,6
"736","Khyber PakhtunKhwa","Hazara","Abbottabad",43,4,4,1,6
"736","Khyber PakhtunKhwa","Hazara","Abbottabad",58,2,2,0,6
"736","Khyber PakhtunKhwa","Hazara","Abbottabad",73,2,2,0,6
"736","Khyber PakhtunKhwa","Hazara","Abbottabad",96,5,4,2,6
"737","Khyber PakhtunKhwa","Hazara","Abbottabad",24,4,4,3,6
"737","Khyber PakhtunKhwa","Hazara","Abbottabad",52,2,1,2,6
"737","Khyber PakhtunKhwa","Hazara","Abbottabad",66,1,1,0,6
"737","Khyber PakhtunKhwa","Hazara","Abbottabad",80,1,1,1,6
"737","Khyber PakhtunKhwa","Hazara","Abbottabad",387,4,2,3,6
"738","Khyber PakhtunKhwa","Hazara","Abbottabad",13,2,2,2,6
"738","Khyber PakhtunKhwa","Hazara","Abbottabad",30,2,2,0,6
"738","Khyber PakhtunKhwa","Hazara","Abbottabad",47,3,3,1,6
"738","Khyber PakhtunKhwa","Hazara","Abbottabad",64,1,1,1,6
"738","Khyber PakhtunKhwa","Hazara","Abbottabad",81,1,1,0,6
"739","Khyber PakhtunKhwa","Hazara","Abbottabad",23,4,4,0,6
"739","Khyber PakhtunKhwa","Hazara","Abbottabad",59,1,1,1,6
"739","Khyber PakhtunKhwa","Hazara","Abbottabad",92,3,3,1,6
"739","Khyber PakhtunKhwa","Hazara","Abbottabad",110,3,3,1,6
"739","Khyber PakhtunKhwa","Hazara","Abbottabad",139,3,3,0,6
"739","Khyber PakhtunKhwa","Hazara","Abbottabad",168,1,1,1,6
"74","AJK","Muzaffarabad","Muzaffarabad",2,5,4,1,6
"74","AJK","Muzaffarabad","Muzaffarabad",3,2,2,1,6
"74","AJK","Muzaffarabad","Muzaffarabad",5,2,2,0,6
"74","AJK","Muzaffarabad","Muzaffarabad",6,3,3,0,6
"740","Khyber PakhtunKhwa","Hazara","Abbottabad",9,3,3,1,6
"740","Khyber PakhtunKhwa","Hazara","Abbottabad",41,3,3,1,6
"740","Khyber PakhtunKhwa","Hazara","Abbottabad",73,2,2,2,6
"740","Khyber PakhtunKhwa","Hazara","Abbottabad",105,4,4,1,6
"740","Khyber PakhtunKhwa","Hazara","Abbottabad",137,1,1,0,6
"740","Khyber PakhtunKhwa","Hazara","Abbottabad",169,2,2,2,6
"741","Khyber PakhtunKhwa","Hazara","Abbottabad",3,2,2,1,6
"741","Khyber PakhtunKhwa","Hazara","Abbottabad",19,3,3,0,6
"741","Khyber PakhtunKhwa","Hazara","Abbottabad",35,4,4,1,6
"741","Khyber PakhtunKhwa","Hazara","Abbottabad",51,1,1,1,6
"741","Khyber PakhtunKhwa","Hazara","Abbottabad",67,3,2,3,6
"742","Khyber PakhtunKhwa","Hazara","Abbottabad",15,2,2,2,6
"742","Khyber PakhtunKhwa","Hazara","Abbottabad",33,1,1,1,6
"742","Khyber PakhtunKhwa","Hazara","Abbottabad",51,2,2,0,6
"742","Khyber PakhtunKhwa","Hazara","Abbottabad",87,4,4,2,6
"742","Khyber PakhtunKhwa","Hazara","Abbottabad",105,1,1,0,6
"744","Khyber PakhtunKhwa","Hazara","Abbottabad",7,2,2,2,6
"744","Khyber PakhtunKhwa","Hazara","Abbottabad",24,1,1,1,6
"744","Khyber PakhtunKhwa","Hazara","Abbottabad",41,5,4,4,6
"744","Khyber PakhtunKhwa","Hazara","Abbottabad",75,5,5,3,6
"744","Khyber PakhtunKhwa","Hazara","Abbottabad",92,5,5,1,6
"745","Khyber PakhtunKhwa","Hazara","Haripur",22,5,4,3,5
"745","Khyber PakhtunKhwa","Hazara","Haripur",61,3,3,2,5
"745","Khyber PakhtunKhwa","Hazara","Haripur",75,3,3,0,5
"746","Khyber PakhtunKhwa","Hazara","Haripur",34,1,1,0,6
"746","Khyber PakhtunKhwa","Hazara","Haripur",51,3,1,2,6
"746","Khyber PakhtunKhwa","Hazara","Haripur",67,4,4,2,6
"746","Khyber PakhtunKhwa","Hazara","Haripur",84,3,3,0,6
"747","Khyber PakhtunKhwa","Hazara","Haripur",13,1,1,0,6
"747","Khyber PakhtunKhwa","Hazara","Haripur",30,2,2,1,6
"747","Khyber PakhtunKhwa","Hazara","Haripur",67,1,1,1,6
"747","Khyber PakhtunKhwa","Hazara","Haripur",87,4,4,0,6
"747","Khyber PakhtunKhwa","Hazara","Haripur",105,3,2,2,6
"748","Khyber PakhtunKhwa","Hazara","Haripur",14,3,3,0,6
"748","Khyber PakhtunKhwa","Hazara","Haripur",30,4,4,1,6
"748","Khyber PakhtunKhwa","Hazara","Haripur",49,1,1,0,6
"748","Khyber PakhtunKhwa","Hazara","Haripur",66,1,1,0,6
"748","Khyber PakhtunKhwa","Hazara","Haripur",90,3,3,1,6
"748","Khyber PakhtunKhwa","Hazara","Haripur",129,7,7,3,6
"749","Khyber PakhtunKhwa","Hazara","Haripur",14,2,2,2,5
"749","Khyber PakhtunKhwa","Hazara","Haripur",32,1,1,1,5
"749","Khyber PakhtunKhwa","Hazara","Haripur",69,2,2,0,5
"749","Khyber PakhtunKhwa","Hazara","Haripur",85,4,3,2,5
"749","Khyber PakhtunKhwa","Hazara","Haripur",104,2,2,0,5
"75","AJK","Muzaffarabad","Muzaffarabad",21,5,5,3,6
"75","AJK","Muzaffarabad","Muzaffarabad",66,1,1,0,6
"75","AJK","Muzaffarabad","Muzaffarabad",111,3,2,1,6
"75","AJK","Muzaffarabad","Muzaffarabad",201,2,2,0,6
"75","AJK","Muzaffarabad","Muzaffarabad",246,2,2,0,6
"750","Khyber PakhtunKhwa","Hazara","Haripur",25,4,4,0,6
"750","Khyber PakhtunKhwa","Hazara","Haripur",54,2,2,0,6
"750","Khyber PakhtunKhwa","Hazara","Haripur",81,2,2,2,6
"750","Khyber PakhtunKhwa","Hazara","Haripur",135,5,5,0,6
"751","Khyber PakhtunKhwa","Hazara","Haripur",32,2,2,0,6
"751","Khyber PakhtunKhwa","Hazara","Haripur",47,1,1,0,6
"751","Khyber PakhtunKhwa","Hazara","Haripur",64,2,2,1,6
"751","Khyber PakhtunKhwa","Hazara","Haripur",90,2,2,2,6
"751","Khyber PakhtunKhwa","Hazara","Haripur",104,4,4,2,6
"752","Khyber PakhtunKhwa","Hazara","Haripur",2,4,4,1,6
"752","Khyber PakhtunKhwa","Hazara","Haripur",39,2,2,0,6
"752","Khyber PakhtunKhwa","Hazara","Haripur",56,3,3,0,6
"752","Khyber PakhtunKhwa","Hazara","Haripur",91,4,4,2,6
"753","Khyber PakhtunKhwa","Hazara","Haripur",9,3,3,0,6
"753","Khyber PakhtunKhwa","Hazara","Haripur",27,2,2,0,6
"753","Khyber PakhtunKhwa","Hazara","Haripur",54,2,2,0,6
"753","Khyber PakhtunKhwa","Hazara","Haripur",79,1,1,0,6
"753","Khyber PakhtunKhwa","Hazara","Haripur",92,1,1,1,6
"754","Khyber PakhtunKhwa","Hazara","Haripur",11,2,2,2,6
"754","Khyber PakhtunKhwa","Hazara","Haripur",26,4,4,2,6
"754","Khyber PakhtunKhwa","Hazara","Haripur",42,2,2,0,6
"754","Khyber PakhtunKhwa","Hazara","Haripur",71,2,2,0,6
"754","Khyber PakhtunKhwa","Hazara","Haripur",91,6,6,1,6
"755","Khyber PakhtunKhwa","Hazara","Haripur",48,1,1,1,6
"755","Khyber PakhtunKhwa","Hazara","Haripur",127,1,1,1,6
"755","Khyber PakhtunKhwa","Hazara","Haripur",192,2,2,2,6
"755","Khyber PakhtunKhwa","Hazara","Haripur",288,2,2,0,6
"756","Khyber PakhtunKhwa","Hazara","Mansehra",14,1,1,0,6
"756","Khyber PakhtunKhwa","Hazara","Mansehra",42,6,5,3,6
"756","Khyber PakhtunKhwa","Hazara","Mansehra",69,4,4,2,6
"756","Khyber PakhtunKhwa","Hazara","Mansehra",100,2,2,0,6
"756","Khyber PakhtunKhwa","Hazara","Mansehra",133,1,1,0,6
"756","Khyber PakhtunKhwa","Hazara","Mansehra",162,1,1,0,6
"757","Khyber PakhtunKhwa","Hazara","Mansehra",6,6,6,1,6
"757","Khyber PakhtunKhwa","Hazara","Mansehra",24,3,3,0,6
"757","Khyber PakhtunKhwa","Hazara","Mansehra",42,1,1,0,6
"757","Khyber PakhtunKhwa","Hazara","Mansehra",60,1,1,0,6
"757","Khyber PakhtunKhwa","Hazara","Mansehra",78,3,3,0,6
"757","Khyber PakhtunKhwa","Hazara","Mansehra",96,3,3,1,6
"758","Khyber PakhtunKhwa","Hazara","Mansehra",3,3,3,0,6
"758","Khyber PakhtunKhwa","Hazara","Mansehra",14,4,4,0,6
"758","Khyber PakhtunKhwa","Hazara","Mansehra",24,4,4,1,6
"758","Khyber PakhtunKhwa","Hazara","Mansehra",34,4,3,2,6
"758","Khyber PakhtunKhwa","Hazara","Mansehra",55,2,2,1,6
"759","Khyber PakhtunKhwa","Hazara","Mansehra",13,1,1,0,6
"759","Khyber PakhtunKhwa","Hazara","Mansehra",40,4,4,3,6
"759","Khyber PakhtunKhwa","Hazara","Mansehra",44,1,1,0,6
"759","Khyber PakhtunKhwa","Hazara","Mansehra",90,2,2,0,6
"759","Khyber PakhtunKhwa","Hazara","Mansehra",115,3,2,1,6
"759","Khyber PakhtunKhwa","Hazara","Mansehra",142,5,5,2,6
"76","AJK","Muzaffarabad","Muzaffarabad",55,1,1,0,6
"76","AJK","Muzaffarabad","Muzaffarabad",141,1,0,1,6
"76","AJK","Muzaffarabad","Muzaffarabad",184,1,1,1,6
"76","AJK","Muzaffarabad","Muzaffarabad",227,2,2,0,6
"760","Khyber PakhtunKhwa","Hazara","Mansehra",14,3,3,0,6
"760","Khyber PakhtunKhwa","Hazara","Mansehra",34,2,2,1,6
"760","Khyber PakhtunKhwa","Hazara","Mansehra",70,4,3,3,6
"760","Khyber PakhtunKhwa","Hazara","Mansehra",88,3,3,1,6
"760","Khyber PakhtunKhwa","Hazara","Mansehra",106,1,1,1,6
"761","Khyber PakhtunKhwa","Hazara","Mansehra",22,3,3,1,6
"761","Khyber PakhtunKhwa","Hazara","Mansehra",54,4,4,1,6
"761","Khyber PakhtunKhwa","Hazara","Mansehra",118,3,3,0,6
"761","Khyber PakhtunKhwa","Hazara","Mansehra",150,9,7,3,6
"761","Khyber PakhtunKhwa","Hazara","Mansehra",183,2,2,2,6
"762","Khyber PakhtunKhwa","Hazara","Mansehra",2,4,3,2,6
"762","Khyber PakhtunKhwa","Hazara","Mansehra",18,2,2,0,6
"762","Khyber PakhtunKhwa","Hazara","Mansehra",34,2,2,0,6
"762","Khyber PakhtunKhwa","Hazara","Mansehra",50,4,4,0,6
"762","Khyber PakhtunKhwa","Hazara","Mansehra",66,3,3,0,6
"762","Khyber PakhtunKhwa","Hazara","Mansehra",82,1,1,1,6
"763","Khyber PakhtunKhwa","Hazara","Mansehra",47,3,3,0,6
"763","Khyber PakhtunKhwa","Hazara","Mansehra",83,1,1,0,6
"763","Khyber PakhtunKhwa","Hazara","Mansehra",185,3,3,0,6
"763","Khyber PakhtunKhwa","Hazara","Mansehra",287,3,3,2,6
"764","Khyber PakhtunKhwa","Hazara","Mansehra",22,3,3,0,6
"764","Khyber PakhtunKhwa","Hazara","Mansehra",45,4,4,1,6
"764","Khyber PakhtunKhwa","Hazara","Mansehra",68,4,4,3,6
"764","Khyber PakhtunKhwa","Hazara","Mansehra",91,3,3,1,6
"764","Khyber PakhtunKhwa","Hazara","Mansehra",115,4,4,1,6
"765","Khyber PakhtunKhwa","Hazara","Mansehra",14,2,2,0,6
"765","Khyber PakhtunKhwa","Hazara","Mansehra",55,3,3,0,6
"765","Khyber PakhtunKhwa","Hazara","Mansehra",75,4,4,1,6
"765","Khyber PakhtunKhwa","Hazara","Mansehra",95,3,3,1,6
"765","Khyber PakhtunKhwa","Hazara","Mansehra",108,1,1,0,6
"766","Khyber PakhtunKhwa","Hazara","Mansehra",26,2,1,2,6
"766","Khyber PakhtunKhwa","Hazara","Mansehra",44,1,1,1,6
"766","Khyber PakhtunKhwa","Hazara","Mansehra",58,4,4,1,6
"766","Khyber PakhtunKhwa","Hazara","Mansehra",74,1,1,0,6
"766","Khyber PakhtunKhwa","Hazara","Mansehra",90,1,1,0,6
"767","Khyber PakhtunKhwa","Hazara","Mansehra",18,2,2,0,6
"767","Khyber PakhtunKhwa","Hazara","Mansehra",57,1,1,1,6
"767","Khyber PakhtunKhwa","Hazara","Mansehra",92,3,3,0,6
"767","Khyber PakhtunKhwa","Hazara","Mansehra",109,1,1,0,6
"768","Khyber PakhtunKhwa","Hazara","Mansehra",16,2,2,0,6
"768","Khyber PakhtunKhwa","Hazara","Mansehra",34,4,4,3,6
"768","Khyber PakhtunKhwa","Hazara","Mansehra",40,1,1,0,6
"768","Khyber PakhtunKhwa","Hazara","Mansehra",70,1,1,0,6
"768","Khyber PakhtunKhwa","Hazara","Mansehra",88,3,3,0,6
"768","Khyber PakhtunKhwa","Hazara","Mansehra",106,4,3,3,6
"769","Khyber PakhtunKhwa","Kohat","Hangu",20,3,3,0,6
"769","Khyber PakhtunKhwa","Kohat","Hangu",41,1,1,0,6
"769","Khyber PakhtunKhwa","Kohat","Hangu",62,1,1,0,6
"769","Khyber PakhtunKhwa","Kohat","Hangu",83,1,1,0,6
"769","Khyber PakhtunKhwa","Kohat","Hangu",104,2,2,1,6
"769","Khyber PakhtunKhwa","Kohat","Hangu",125,1,1,0,6
"77","AJK","Muzaffarabad","Muzaffarabad",37,2,2,0,6
"77","AJK","Muzaffarabad","Muzaffarabad",213,2,2,1,6
"770","Khyber PakhtunKhwa","Kohat","Hangu",18,4,4,1,6
"770","Khyber PakhtunKhwa","Kohat","Hangu",30,1,1,1,6
"771","Khyber PakhtunKhwa","Kohat","Hangu",7,1,1,0,6
"771","Khyber PakhtunKhwa","Kohat","Hangu",41,1,1,0,6
"771","Khyber PakhtunKhwa","Kohat","Hangu",75,2,2,0,6
"771","Khyber PakhtunKhwa","Kohat","Hangu",109,2,2,1,6
"771","Khyber PakhtunKhwa","Kohat","Hangu",143,3,3,2,6
"771","Khyber PakhtunKhwa","Kohat","Hangu",177,5,5,0,6
"772","Khyber PakhtunKhwa","Kohat","Hangu",18,4,4,0,6
"772","Khyber PakhtunKhwa","Kohat","Hangu",66,3,3,0,6
"772","Khyber PakhtunKhwa","Kohat","Hangu",114,4,4,2,6
"772","Khyber PakhtunKhwa","Kohat","Hangu",138,5,5,2,6
"773","Khyber PakhtunKhwa","Kohat","Hangu",13,5,5,3,6
"773","Khyber PakhtunKhwa","Kohat","Hangu",46,5,5,1,6
"773","Khyber PakhtunKhwa","Kohat","Hangu",79,1,1,1,6
"773","Khyber PakhtunKhwa","Kohat","Hangu",112,3,3,2,6
